fid,date,lg,htid,atid,y,h_f_ts,h_f_sot,h_f_ibox,h_f_corn,h_f_ts_v,h_a_ts,h_a_sot,h_a_blk,h_n,a_f_ts,a_f_sot,a_f_ibox,a_f_corn,a_f_ts_v,a_a_ts,a_a_sot,a_a_blk,a_n,lgm,h_rest,a_rest,h_l5_mean,h_l5_std,h_l5_n,a_l5_mean,a_l5_std,a_l5_n
1180689,2024-11-21,30,583,573,28,12.20221176128746,4.066322580980876,7.469157169665159,3.9266769311655274,12.20221176128746,11.72498969193795,4.34036206082217,2.2095948639606906,43,13.553153982164199,4.560958283569099,8.64381460251382,4.6584715174079925,13.553153982164199,10.853096924760743,3.616139555163116,2.28711124269092,42,26.696822904493708,12,13,11.2,3.8157568056677826,5,16.2,3.249615361854384,5
1297916,2024-11-21,55,938,935,19,14.247191003757598,5.097274475171196,7.230592292837117,6.075916879826206,14.247191003757598,13.048233782207596,3.681976229977682,3.2076082526150986,29,13.437392833794252,5.3221122461530275,8.195311694018867,4.649184456695637,13.437392833794252,15.127695246221451,4.956437385329275,3.6570397808134762,36,25.21595968341677,22,22,15.0,2.3664319132398464,5,19.4,2.0591260281974,5
1315947,2024-11-21,32,624,626,29,15.562612851088513,4.3117585781762635,8.373584715360922,5.343791979366238,15.562612851088513,9.80638514798911,2.8340844161492122,2.413228021724019,42,9.240231979462937,3.304355595980202,5.16193638704749,3.9179811920140306,9.240231979462937,12.135791739503755,3.545905295868896,3.202140144821203,44,23.917090297076136,6,6,14.0,6.0,5,12.6,6.740919818541087,5
1297917,2024-11-22,55,941,1939,32,14.880882801358956,5.625136817818325,8.484558307321487,5.693380362101958,14.880882801358956,10.31494091731302,2.8859287252549835,2.1292154664882275,37,10.721413470355634,3.1237978149533165,4.94472063896684,3.068894205303451,10.721413470355634,14.258934345036154,4.407925659525645,2.804965535086237,28,25.15996972798356,23,21,6.4,2.1540659228538015,5,12.2,5.2687759489277965,5
1158979,2024-11-22,34,661,652,41,11.93712542001525,3.7206407187693022,6.2443986056097955,3.773870414961147,11.93712542001525,11.312222881939011,2.6787258731491606,2.980451528710585,22,11.36349915553301,3.083857142208315,6.950462632730467,4.030391174060912,11.36349915553301,10.524020661865697,3.1316001141970506,3.668362911074632,34,23.57328353873433,12,12,8.6,5.6780278266313555,5,23.4,9.156418513807678,5
1315388,2024-11-22,36,680,677,27,15.512653207296292,4.78197265826896,9.898080313255887,6.2908771094423885,15.512653207296292,8.913482645605946,3.186501698469603,2.3567389655260036,19,10.754120116032546,3.0746776636665443,6.106561521167045,4.033966636340631,10.754120116032546,15.284569351303478,5.539697046979259,3.4944951756063514,20,26.859009777148284,13,12,16.8,5.635601121442148,5,10.6,3.6110940170535577,5
1315948,2024-11-22,32,632,628,30,12.675086352055823,5.1133054996190666,7.7260870211194925,4.633571839906014,12.675086352055823,11.496337686885356,3.8402222595672617,3.0192297367749696,51,11.010311784601111,4.135213866962148,5.489210148745803,4.040883122007147,11.010311784601111,11.159999944106124,3.6660899986497117,2.9880295836219206,38,23.944357298674802,7,7,10.6,3.6110940170535577,5,13.4,6.529931086925803,5
1315387,2024-11-22,36,675,679,19,15.670803830748918,6.564176308881569,9.048582559195578,5.976499429197416,15.670803830748918,11.312456912454383,4.097069769670463,1.834697984513687,19,13.745112864923714,6.441096564021148,8.513055246350545,3.9782493602223146,13.745112864923714,10.721680461844695,4.775819194470475,1.9364158498946142,20,26.86032019085632,11,12,17.6,5.782732917920384,5,12.6,2.870540018881465,5
1280693,2024-11-22,69,2559,2561,29,7.478352691250305,1.0,3.9567053825006107,5.826821530002443,7.478352691250305,16.346356939995115,5.651531161247862,4.521647308749695,4,8.942301890200149,2.057698109799852,6.942301890200148,3.413452835300222,8.942301890200149,15.173094329399557,4.115396219599704,3.528849054899926,4,26.293887116032217,12,13,7.25,0.4330127018922193,4,12.0,3.7416573867739413,4
1280694,2024-11-22,69,2560,2585,25,14.0,4.0,9.0,8.0,14.0,14.0,4.0,4.0,3,6.000000000000001,5.0,6.000000000000001,1.0,6.000000000000001,12.000000000000002,4.0,3.0000000000000004,4,26.416858756358295,14,12,12.0,1.632993161855452,3,12.0,5.787918451395113,4
1252510,2024-11-22,53,920,914,16,10.5023888247158,4.208604013335794,6.464212601913303,3.8743220736840915,10.5023888247158,15.993815433577817,5.9925955586418755,2.8531075943099977,10,11.957264774951224,4.171810452403614,6.78864733477698,5.300982835143918,11.957264774951224,11.326290707616135,3.147409241516659,2.8044361464018026,10,24.06385431916771,15,14,9.6,3.0724582991474434,5,15.6,5.0039984012787215,5
1252514,2024-11-22,53,1936,913,25,10.322793075709482,3.5439243376945893,7.621174952630313,5.235506331981423,10.322793075709482,7.6656824718598315,2.5859930833273777,1.912449959507678,10,7.229215994420981,2.2205055855725147,4.600850142741502,2.6051031905798108,7.229215994420981,10.004942322912123,3.023966117341195,2.4653264546740967,10,23.946561786359272,13,15,12.2,2.9257477676655586,5,10.6,3.3823069050575527,5
1220486,2024-11-22,26,555,566,23,13.356226981364825,4.207283704536089,7.461503252976993,4.695231419905229,13.356226981364825,12.20630901747741,3.6092165560964657,2.138677955310793,15,8.752584406287882,3.216916268914099,5.204117198602567,2.906776838210858,8.752584406287882,19.348894270893187,6.398065113207553,5.0274425811700985,15,25.08986050818857,13,11,11.2,3.54400902933387,5,11.6,4.079215610874228,5
1252509,2024-11-22,53,921,917,30,17.632000149283883,5.003803456765732,13.227487580847303,7.259778489246044,17.632000149283883,8.240605770463796,2.890576024183601,1.4278701957640214,10,12.120277013498512,4.937079871827206,8.846033991717839,4.710039713215227,12.120277013498512,10.70334055353126,4.649373971197464,1.6391637382366662,10,23.96166485668312,14,15,15.6,2.8705400188814645,5,12.8,3.8157568056677826,5
1203087,2024-11-22,115,3459,3464,31,16.260538008367618,4.976031846195991,8.113103772855128,4.9518967061218895,16.260538008367618,14.263925222147583,3.461550696237263,4.066708292088718,15,10.613193989752082,4.213615819525817,6.643064966937179,3.0952115327628857,10.613193989752082,17.792280524092202,4.567684151600032,6.875940690943852,14,27.09803788076548,13,14,15.0,2.1908902300206643,5,11.6,5.0039984012787215,5
1261403,2024-11-22,126,3798,3808,20,11.116336574213179,3.4666762270694536,5.4133126912306375,4.37407374260942,11.116336574213179,8.857567573189957,3.7837590724702195,0.8936449733362781,11,7.490887228354228,1.9968935896039903,3.4392310038435343,3.7548692936068218,7.490887228354228,14.818108901420672,6.474063739984095,2.2399413937547648,11,21.502648284407968,13,14,8.2,2.481934729198171,5,8.8,4.1182520563948,5
1226276,2024-11-22,8,166,173,25,15.61827108912546,4.384708248208065,9.290083526666841,6.757008089205749,15.61827108912546,14.18702311759493,4.424479321440726,4.195558689866294,12,13.133395117327673,6.97251597857205,8.21985615208338,5.191785067170571,13.133395117327673,12.945537211861469,4.365864305983148,3.07600782639155,12,27.81792401323242,13,14,12.2,5.2687759489277965,5,16.4,2.5768197453450252,5
1226280,2024-11-22,8,176,164,21,10.815810966510602,3.5284210775399267,7.757563185646677,4.972734722221883,10.815810966510602,14.0045984253142,4.327418465439382,4.4427177541659795,12,16.781888387186775,6.852659495020875,12.615218886088757,6.194519540500928,16.781888387186775,11.564318125573513,4.67278565213347,2.1416162383534485,12,27.782172344794777,12,13,9.6,4.127953488110059,5,17.2,4.578209256903839,5
1250581,2024-11-22,19,429,425,36,14.461535185777857,3.627846468473984,9.57283017118874,4.3132233204381265,14.461535185777857,15.64072615758668,5.901332281903473,3.870487109686171,11,10.942234138830614,4.905186548693762,5.719678495202704,3.186824047506143,10.942234138830614,18.771648768672893,6.815740027288793,6.069852296482545,10,24.911207018233483,12,13,12.2,6.013318551349164,5,11.6,3.7202150475476548,5
1213852,2024-11-22,11,241,237,22,16.79741111890443,5.353710088569335,11.868000249177042,6.463941409808994,16.79741111890443,7.546767041324002,2.5501946600587586,1.8711067753745652,18,12.920528349003439,4.871062363876587,7.599781212740039,3.6159931759686494,12.920528349003439,14.174956540456055,5.604521430391187,3.8874679377910604,18,25.144351497763292,13,12,15.6,6.56048778674269,5,15.4,3.006659275674582,5
1205518,2024-11-22,20,444,442,18,16.009420302040702,6.0222415899179795,10.672053619563167,5.5001751138412125,16.009420302040702,10.919917582696307,3.288032564211722,3.157074823056697,15,11.550425333844048,3.148636666553399,7.784780123090815,8.102920314967129,11.550425333844048,11.160379464214614,3.116105060415301,3.852218555343645,15,27.037768882455286,12,12,15.0,6.723094525588644,5,14.8,3.867815921162743,5
1220492,2024-11-22,26,551,564,28,13.98712221008938,3.89244982910581,6.6035332915086675,4.49783833200593,13.98712221008938,14.56351368228815,4.612451207170417,6.105764971643767,16,11.075540859382194,3.36096173715032,7.847590160379912,3.874314117099248,11.075540859382194,12.73002248719417,4.1357630845219004,2.926610753595906,16,25.064984584220397,12,11,12.6,4.841487374764082,5,10.4,1.4966629547095764,5
1212558,2024-11-22,12,269,262,10,11.794281301041131,3.22360713983863,7.814882140599504,5.505708593754968,11.794281301041131,10.03470330484627,3.531841830228357,2.229721843324813,14,12.611566721627472,4.270981155715922,7.420642779475912,4.84271018591196,12.611566721627472,13.624786051115004,5.122294757151979,3.7336831675955966,15,23.663166560028568,13,14,12.0,3.794733192202055,5,13.0,0.8944271909999159,5
1212559,2024-11-22,12,260,258,31,14.945719355133345,6.256430591321683,9.972356431872617,5.153838278665337,14.945719355133345,11.207744433285228,4.6380544717952,2.6684483316045413,14,8.8850013350123,3.9164822168153455,4.21790887297284,2.644213833434415,8.8850013350123,13.043586073518933,4.498672648091219,2.8797363608753406,14,23.506931448130683,13,14,12.2,3.1874754901018454,5,14.0,4.8166378315169185,5
1212557,2024-11-22,12,263,253,23,9.867055145604764,3.647533693865379,6.565616412346943,3.7258659957688596,9.867055145604764,10.987170558688595,3.9462062985124087,2.5876769296078126,15,11.560467405978406,4.17488672504244,8.047193193409825,6.631778852240009,11.560467405978406,10.713391171126544,3.9136106663460395,2.622691281862668,14,23.591644262147664,14,13,9.8,2.2271057451320084,5,13.4,2.1540659228538015,5
1212556,2024-11-22,12,256,265,20,11.964424622112524,5.463237459602064,7.720279908844561,5.114116551793226,11.964424622112524,10.220928404756535,2.5158768665811455,3.1398900352480372,13,11.254450124456719,3.8150886410228027,6.1363295552696435,4.704945034096717,11.254450124456719,13.970753464446377,6.002506594498784,3.526882964473039,13,23.585030208782502,14,14,11.4,3.3823069050575527,5,11.0,4.857983120596447,5
1212562,2024-11-22,12,264,259,30,12.499326742980614,4.268151886557387,7.738952510046991,4.2972033526991105,12.499326742980614,11.796671380204879,3.794310551489129,3.108411209455261,14,10.651615939135729,3.423441831255481,7.516964307503064,5.036154051269936,10.651615939135729,12.39076019188661,4.688359763917009,3.252367170588703,13,23.545395856025884,13,14,11.0,2.280350850198276,5,11.4,6.019966777316964,5
1212563,2024-11-22,12,271,266,24,8.564328402698619,2.279447502195398,4.63993752386697,4.965776388714064,8.564328402698619,15.980279930024578,6.106815152122566,3.733787196712455,13,10.107327455589946,3.1038954466307067,6.8908279938627,4.965501946008523,10.107327455589946,14.014647842077196,4.657463361975157,2.970885887735884,16,23.615974540812644,14,14,8.6,1.2,5,10.0,3.8987177379235853,5
1206487,2024-11-22,76,2815,2813,24,15.237773626583168,5.740214538951568,8.648623828504315,4.219212913527312,15.237773626583168,11.105469686469469,3.1211239971257356,3.7182405610158957,11,10.266005447385407,3.2975893237855205,6.5545552543694034,4.492668328454095,10.266005447385407,13.597657749681813,5.122200163232077,3.2969858696552117,11,25.46711571733405,14,13,15.0,4.242640687119285,5,11.6,4.586937976471886,5
1206485,2024-11-22,76,2809,2806,23,13.687610246715002,4.588553516070762,8.875619728673955,5.249442335986551,13.687610246715002,12.440852980982136,4.153211608361227,3.7180719912376956,11,10.102773113064904,3.721469785876699,7.368145911546025,4.678620724374175,10.102773113064904,14.88272756721008,5.397693810235348,3.327006652892771,11,25.44493558708294,13,12,11.6,3.4985711369071804,5,8.8,1.4696938456699067,5
1209986,2024-11-22,107,299,3270,32,18.78768984313295,6.855043726421858,9.797875597074928,5.027724153806488,18.78768984313295,8.64500664906036,3.9340730545635747,1.7774733962969516,15,7.810328186024206,3.291981404567208,4.941556909548567,4.560724394629398,7.810328186024206,16.939381920663738,5.5358161351770825,4.720414036344057,15,27.002888206137346,14,14,21.2,4.261455150532504,5,7.0,3.63318042491699,5
1209994,2024-11-22,107,3266,296,27,14.442057480347382,4.109465277453804,8.593765459509042,7.494985259835926,14.442057480347382,10.611755274799044,4.4198735588500115,1.5707630993978836,15,16.254143243213935,5.249375792733498,10.316427743975854,6.375055433784806,16.254143243213935,14.106277938897609,4.738044930533637,3.964827383215983,15,27.05068166989969,14,14,15.4,3.6110940170535577,5,16.6,6.086049621881176,5
1209995,2024-11-22,107,3273,3267,32,14.50367423021364,4.985227862517817,9.185588562563428,6.207401440664074,14.50367423021364,13.280291167581128,4.27536919052702,2.9085591660585353,16,15.197885706446115,5.757872095610896,9.300955839883681,7.076135806990918,15.197885706446115,10.967638339490136,3.9623644276492946,1.8512715377362592,14,27.05020153153631,7,14,14.0,4.049691346263317,5,16.2,2.9257477676655586,5
1209992,2024-11-22,107,3274,302,39,12.571780265122683,5.6892736324149515,7.831914348859008,3.6493773359173294,12.571780265122683,19.838167033470885,7.374790105889241,5.350354077954508,14,12.623060407176444,6.1041668840259025,9.545409866023855,5.009276942853278,12.623060407176444,14.714376838706151,6.137349057458402,3.623120583258074,14,27.096653918900188,14,14,9.4,1.8547236990991407,5,18.2,7.520638270785266,5
1209993,2024-11-22,107,3268,300,29,13.316399040107978,5.750509771187132,8.311748215835179,6.124685761560054,13.316399040107978,16.817724357965822,6.498614216667418,4.22790898892007,16,13.139654912885824,4.770302673705317,8.447414422827089,5.445412507064825,13.139654912885824,15.137426657902019,6.172605812167317,5.047019262914181,14,27.207324671638833,5,12,10.2,3.249615361854384,5,16.0,4.9396356140913875,5
1209990,2024-11-22,107,3276,298,33,14.601561953930991,6.260059577221046,8.328605502913822,6.420454500648463,14.601561953930991,13.25817870537219,5.344333260538786,3.335476985383032,14,14.132939161714113,5.131397221271238,8.346058170771371,5.6689023282282704,14.132939161714113,10.914292125754587,3.292763986430937,2.947445105142443,15,27.22383844307346,14,14,11.8,2.85657137141714,5,13.2,6.881860213634101,5
1209987,2024-11-22,107,295,301,21,14.429189471676764,6.131990503630794,9.756243989284611,6.396241660212302,14.429189471676764,13.498219878228245,4.4350511943016135,3.1725767499835498,15,17.06761277732737,5.616892780206343,11.266945487888972,6.418331407015625,17.06761277732737,10.869212768340192,4.09146579128135,1.8072174995685537,15,27.27656162813538,14,14,10.8,1.9390719429665317,5,17.2,2.481934729198171,5
1209988,2024-11-22,107,3271,3269,20,12.39201791060181,5.7688029374727705,7.927059216767712,5.091546452196959,12.39201791060181,12.764961887942805,3.858590177828862,3.327737746954507,15,9.287848065142308,3.732879289081976,6.174353196739778,2.1441205871423024,9.287848065142308,13.544872782358288,3.8169870525190674,3.8943372580308315,15,27.219789134781898,12,5,9.2,4.707440918375928,5,8.6,1.4966629547095764,5
1209989,2024-11-22,107,3275,297,27,14.876964983167436,4.115478157983359,7.176376384012472,5.464051195004608,14.876964983167436,11.877981961876449,4.425156339612669,3.3536765702052627,14,13.439545334435001,4.573758543237394,6.931674936860051,5.159443803161354,13.439545334435001,13.12859839180637,4.0899238579632105,3.116159952091306,16,27.15507039062514,14,7,12.4,5.351635264103861,5,16.0,3.40587727318528,5
1209991,2024-11-22,107,3272,3277,28,14.864066118705876,4.93269114460239,9.695594975040075,5.200419331389175,14.864066118705876,12.78298841120027,4.577933414340679,3.2519001005627617,14,12.485934281716862,4.390887158827639,6.634088518390533,3.7760877195939226,12.485934281716862,12.659707027122886,5.592202084467298,3.073221138628723,14,27.15369267766169,14,13,11.8,6.43117407632541,5,13.4,5.885575587824865,5
1217669,2024-11-22,6,131,118,24,10.947778545531909,2.5710445439517273,7.9467026154794596,5.7834165424970845,10.947778545531909,11.730070354860999,4.575413258541276,2.236435977479462,15,10.081176082842092,4.998762502949389,7.388302594696975,4.649255887415703,10.081176082842092,18.084647243263664,4.913174583182209,5.046340772844282,14,24.665578100013203,6,3,9.6,1.8547236990991407,5,12.2,1.1661903789690602,5
1224067,2024-11-22,7,160,153,35,20.308381549696232,8.716289191862394,12.70034254999822,7.495679568236742,20.308381549696232,4.690061307958712,1.5211796764191325,1.2088613531787722,14,7.99949196280289,1.536501888786676,4.944318957544564,3.7716657282262283,7.99949196280289,16.34775059270927,6.644200373911193,4.971801163191414,10,26.896458062525657,13,12,16.6,4.586937976471886,5,11.0,4.69041575982343,5
